Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2012-07-30,118.85,3576.55,1040.35,1604.9,727.8,309.15,366.6,468.15,333.15,355.8,1625.15,1959.8,355.75,2768.25,516.8,678.1,587.25,2031.5,118.5,465.75,964.5,334.05,2209.7,265.4,258.2,667.4,536.55,1366.3,1119.9,4504.6,157.9,276.8,118.15,729.6,2031.75,3080.65,645.5,221.7,410.35,1231.0,712.85,233.0,1638.75,,,332.7,161.8
2012-07-31,120.45,3642.3,1044.15,1604.3,744.6,300.05,363.3,464.65,338.6,359.35,1614.95,1956.25,353.85,2870.25,518.55,691.15,587.75,2005.0,120.1,467.35,961.4,334.15,2226.95,269.9,258.15,668.1,535.75,1369.4,1134.85,4478.65,157.0,286.05,118.95,743.6,2005.1,3114.65,653.6,226.25,414.45,1243.65,713.1,221.95,1639.6,,,340.05,168.4
2012-08-01,120.9,3626.95,1046.0,1615.15,743.9,297.5,360.15,463.2,354.0,349.25,1635.95,1923.9,353.45,2896.6,521.85,699.85,586.5,1974.65,119.2,470.15,959.6,329.95,2218.55,267.5,259.05,689.05,554.95,1382.1,1125.6,4422.4,157.5,280.2,119.0,746.75,2033.4,3166.4,659.85,227.35,409.55,1224.65,727.95,221.75,1639.1,,,339.55,165.5
2012-08-02,121.6,3651.3,1058.5,1625.15,741.15,298.25,354.55,466.5,349.15,346.75,1647.0,1964.75,351.85,2918.25,524.9,695.7,582.5,1962.7,119.15,468.45,958.9,326.35,2205.75,263.9,261.45,701.35,554.95,1390.95,1125.35,4399.85,163.5,276.85,118.1,739.55,2011.35,3172.95,655.9,222.7,405.95,1232.8,720.0,226.8,1639.95,,,340.05,167.5
2012-08-03,121.55,3757.25,1041.1,1610.4,745.25,296.5,353.0,473.15,349.9,344.0,1673.45,1993.55,357.1,2910.95,522.4,699.35,588.2,1959.1,116.7,466.6,939.95,322.9,2208.5,262.6,259.35,699.1,547.1,1382.35,1120.85,4370.6,166.25,280.65,118.3,742.55,2005.35,3108.25,659.95,220.95,397.0,1236.9,761.6,228.45,1637.65,,,347.15,162.95
2012-08-06,124.05,3748.1,1063.6,1636.45,769.7,296.2,344.4,460.7,351.45,343.45,1658.05,2032.65,365.55,2915.4,523.2,710.4,600.25,1978.75,118.15,467.35,954.0,322.6,2216.8,257.7,258.4,709.15,561.2,1406.2,1137.65,4400.6,165.65,281.5,120.45,786.05,2018.25,3100.1,671.4,229.05,404.3,1228.9,750.9,229.3,1637.8,,,345.8,161.5
2012-08-07,122.75,3743.8,1091.3,1667.15,805.7,293.8,341.35,453.1,351.75,344.5,1659.3,2075.65,378.7,2929.4,530.5,719.55,600.1,1952.25,118.8,469.9,974.3,327.3,2253.3,255.1,261.3,718.2,561.55,1417.7,1146.95,4459.25,167.35,282.95,118.55,783.75,2061.25,3093.5,669.7,238.8,406.15,1264.05,755.0,227.6,1639.05,,,348.4,167.55
2012-08-08,124.3,3731.4,1096.7,1678.55,830.8,274.35,351.65,453.2,351.05,345.2,1657.35,2089.95,366.55,2970.8,537.35,721.6,598.9,1963.2,121.4,477.15,958.25,323.95,2283.6,256.1,261.55,722.0,564.9,1405.1,1140.1,4409.4,168.25,281.8,118.95,790.8,2060.8,3098.65,673.5,241.5,408.05,1249.2,759.9,224.65,1641.55,,,350.55,163.5
2012-08-09,127.0,3750.05,1087.2,1691.15,885.5,256.75,340.3,454.8,351.95,352.6,1649.35,2087.85,369.05,3017.75,536.7,694.9,604.65,1952.4,121.85,488.25,952.65,325.65,2282.05,251.6,265.6,726.8,565.85,1418.35,1144.8,4456.35,169.95,279.75,119.05,780.15,1968.75,3086.05,676.35,239.3,406.3,1258.15,762.4,224.2,1655.45,,,345.6,164.0
2012-08-10,126.9,3713.4,1070.0,1676.2,898.85,255.6,352.55,452.25,349.95,348.6,1644.65,2068.55,367.4,2994.8,536.8,690.15,602.15,1912.4,122.95,497.7,954.75,322.5,2313.05,250.35,267.75,730.8,580.5,1423.95,1165.8,4399.1,171.95,278.95,119.55,782.1,1887.75,3181.7,675.45,231.95,400.1,1280.05,799.8,217.7,1675.65,,,349.7,167.5
2012-08-13,125.2,3772.65,1080.85,1708.5,912.45,260.05,350.65,456.6,349.9,347.65,1640.15,2079.35,368.95,2983.75,542.9,716.35,607.45,1889.25,121.4,490.3,948.95,327.8,2320.1,254.5,266.9,744.3,583.7,1440.25,1184.95,4434.0,172.2,280.55,119.9,788.15,1906.55,3205.1,682.0,228.25,395.45,1266.3,817.35,223.0,1711.4,,,355.6,170.7
2012-08-14,128.15,3781.95,1107.2,1688.6,942.7,260.8,346.45,465.15,349.5,353.75,1645.65,2101.8,375.1,3013.4,550.55,702.85,608.15,1880.15,120.1,495.9,969.8,333.0,2329.35,254.9,267.8,749.8,586.15,1454.6,1184.9,4452.45,171.8,285.75,120.05,799.55,1910.35,3219.15,667.3,235.0,406.1,1268.4,816.6,225.15,1711.9,,,355.5,172.45
2012-08-16,127.15,3711.95,1113.95,1692.75,916.15,260.0,343.85,467.85,356.0,353.6,1658.6,2221.25,367.35,3025.7,558.05,710.15,600.05,1929.9,116.7,494.75,956.4,332.75,2315.45,250.5,258.35,750.55,586.05,1477.4,1172.6,4441.9,170.0,284.3,120.1,816.15,1894.45,3208.35,662.45,235.45,398.25,1263.55,845.45,219.95,1721.1,,,349.4,172.2
2012-08-17,123.5,3678.55,1110.2,1696.4,895.0,262.3,340.6,469.95,354.95,349.9,1669.0,2225.25,360.75,3021.95,557.35,713.3,595.1,1935.2,113.7,503.4,962.15,333.25,2351.05,252.05,262.1,720.65,589.75,1451.85,1177.55,4460.65,168.05,282.05,117.65,816.1,1897.05,3291.4,661.05,240.2,394.8,1278.6,849.0,220.6,1732.35,,,353.5,169.35
2012-08-21,119.85,3694.1,1110.7,1712.35,937.0,258.55,338.75,473.75,359.95,352.45,1659.95,2229.85,369.65,3047.2,557.75,732.5,596.4,1921.05,112.35,513.6,975.2,332.05,2409.0,251.95,260.75,733.2,588.7,1466.75,1187.9,4591.9,173.75,287.05,119.55,814.25,1915.1,3300.65,665.75,246.2,392.1,1298.65,869.0,223.3,1718.9,,,355.75,170.85
2012-08-22,116.55,3692.05,1108.0,1724.65,926.2,248.65,348.9,474.15,360.3,355.75,1676.1,2232.0,367.15,3046.35,553.1,726.4,596.9,1935.9,112.75,512.85,973.85,337.2,2433.6,256.05,261.65,720.55,593.8,1457.25,1183.15,4590.75,171.4,286.2,118.95,807.8,1912.15,3257.75,664.2,248.1,392.55,1291.65,855.7,223.25,1735.6,,,354.5,169.1
2012-08-23,110.8,3700.0,1094.65,1710.2,881.9,249.0,351.15,478.4,364.1,359.1,1675.05,2222.45,366.5,3029.05,559.35,719.75,597.7,1938.6,113.1,520.4,973.85,330.75,2477.2,252.85,264.25,719.5,590.75,1432.15,1181.0,4688.05,170.5,281.7,117.45,794.5,1911.85,3372.15,668.3,245.3,398.55,1323.45,865.65,223.0,1726.45,,,363.1,167.75
2012-08-24,112.0,3676.55,1075.45,1711.4,824.95,247.95,354.55,484.85,366.65,367.05,1677.1,2183.2,365.9,3031.35,557.4,722.5,596.3,1936.0,111.0,517.95,954.35,328.45,2444.8,249.6,265.15,737.5,584.95,1420.8,1190.3,4710.3,168.6,286.85,117.1,782.1,1893.85,3394.25,665.6,246.05,387.8,1322.85,871.35,222.15,1723.55,,,365.1,166.7
2012-08-27,108.0,3662.25,1039.1,1721.35,791.75,249.15,354.0,489.55,368.15,364.75,1671.1,2172.5,365.5,3032.0,558.55,721.95,594.35,1930.2,110.1,521.05,935.25,325.7,2411.9,248.45,265.35,721.55,574.9,1396.6,1167.8,4732.75,168.95,287.45,118.3,787.35,1844.5,3509.35,669.95,241.05,385.65,1320.45,875.1,221.45,1751.35,,,361.25,167.6
2012-08-28,108.85,3725.95,1017.25,1691.15,796.05,248.8,354.25,488.45,367.75,359.45,1695.25,2150.75,366.05,3008.75,557.5,723.25,589.35,1914.75,106.7,524.1,922.35,319.05,2421.15,247.15,268.15,710.4,576.45,1361.7,1164.45,4721.95,171.85,281.15,121.5,790.2,1844.2,3501.15,681.35,237.3,378.2,1350.9,842.95,221.3,1734.45,,,363.65,164.75
2012-08-29,109.45,3702.25,1018.45,1624.85,765.05,242.3,352.15,487.95,366.45,359.8,1687.65,2140.1,364.85,3009.75,547.55,715.05,588.55,1849.05,103.8,522.55,916.4,315.0,2388.3,244.05,269.35,689.05,580.5,1349.35,1167.8,4701.05,172.3,275.45,119.05,782.15,1829.9,3478.7,676.1,233.4,374.4,1343.3,834.9,221.55,1717.3,,,364.15,164.6
2012-08-30,114.5,3696.35,1013.25,1631.2,787.4,242.85,348.0,489.5,372.3,360.7,1695.7,2120.15,356.5,2975.9,546.55,726.6,595.9,1823.6,106.1,528.7,919.95,314.0,2392.7,246.25,270.6,695.0,592.55,1354.65,1143.6,4669.65,171.45,275.8,121.75,783.4,1839.7,3411.25,672.05,236.75,365.9,1367.15,793.05,222.05,1712.55,,,369.0,165.05
2012-08-31,113.75,3640.7,991.8,1617.2,796.2,247.8,334.85,501.0,376.45,351.45,1677.6,2144.8,355.05,2989.8,544.4,735.3,595.35,1763.0,103.85,515.1,902.15,316.55,2361.65,242.55,267.65,693.7,574.1,1342.9,1143.3,4635.3,168.05,275.9,119.45,766.4,1837.35,3385.0,668.4,234.3,361.4,1343.75,798.6,220.35,1693.9,,,362.6,163.45
2012-09-03,116.25,3651.0,977.6,1662.5,800.75,246.85,340.9,504.35,384.8,360.9,1670.2,2117.5,349.6,2977.25,555.55,734.65,590.45,1798.95,103.8,515.1,902.8,314.95,2365.1,242.8,267.6,671.1,574.75,1352.1,1162.5,4593.25,168.8,272.4,121.55,763.05,1850.7,3360.9,666.8,230.9,358.0,1337.85,810.55,223.95,1665.7,,,364.2,161.15
2012-09-04,116.6,3693.2,978.3,1647.45,806.45,249.75,346.95,506.65,379.75,360.65,1681.2,2079.9,358.55,2964.9,561.5,722.55,590.1,1807.85,103.65,521.05,912.65,315.7,2360.8,243.95,266.5,676.7,572.85,1365.85,1174.65,4621.9,170.35,271.65,123.95,779.6,1875.0,3331.25,661.7,234.85,363.7,1340.85,821.15,225.65,1670.1,,,363.05,169.0
2012-09-05,115.6,3651.35,930.25,1644.95,805.35,257.85,345.45,502.9,373.6,359.2,1676.45,2064.05,356.05,2926.55,562.05,724.65,592.1,1808.1,100.85,531.2,879.65,312.5,2339.45,245.5,267.75,655.05,569.05,1324.3,1174.5,4599.25,168.55,273.3,122.7,771.15,1830.25,3395.15,650.4,228.7,349.9,1364.5,831.9,222.5,1675.05,,,362.1,171.2
2012-09-06,114.15,3700.25,948.7,1641.85,783.05,252.1,347.3,505.0,375.0,358.25,1673.7,2065.55,361.0,2929.9,568.55,722.4,588.15,1790.0,101.75,526.45,896.45,312.55,2422.0,247.45,260.45,658.3,573.35,1314.9,1183.45,4603.85,171.5,274.6,121.1,768.2,1853.95,3378.95,651.5,233.05,351.25,1375.6,838.2,220.2,1691.2,,,377.45,173.1
2012-09-07,112.95,3770.5,976.85,1688.2,783.35,256.0,345.1,497.5,381.3,361.2,1700.1,2083.0,364.65,2973.8,577.0,729.4,590.4,1799.8,105.15,538.95,937.85,316.4,2487.25,248.3,262.75,673.7,576.7,1368.2,1205.0,4602.8,172.25,275.65,121.9,791.75,1892.05,3406.0,664.6,243.3,370.9,1386.7,858.85,227.35,1736.25,,,377.8,170.7
2012-09-08,112.7,3758.0,978.8,1682.7,787.4,254.7,344.25,497.95,391.25,360.55,1725.65,2079.95,363.05,2971.15,574.25,731.0,591.05,1805.75,106.85,540.95,941.0,316.9,2496.0,248.95,263.35,679.1,576.0,1373.3,1209.2,4654.15,171.65,276.35,121.7,796.0,1898.5,3380.95,667.05,245.7,373.85,1386.5,853.1,229.45,1741.0,,,380.75,172.25
2012-09-10,112.7,3738.65,952.95,1709.35,772.35,261.05,342.5,496.15,387.15,366.7,1716.65,2089.15,367.4,2976.9,573.7,741.2,591.15,1820.4,108.3,535.15,934.3,313.3,2512.35,252.25,264.65,689.4,571.4,1378.7,1206.1,4589.7,172.0,278.35,121.95,792.05,1861.15,3405.35,683.55,248.9,380.05,1371.45,880.05,234.95,1755.05,,,376.45,171.4
2012-09-11,112.45,3776.15,952.85,1715.35,749.85,261.6,349.2,490.05,389.55,366.7,1725.85,2110.3,373.0,3019.7,576.95,759.55,594.4,1798.35,109.3,531.85,945.8,310.3,2529.5,253.55,267.3,684.8,583.3,1369.1,1213.85,4519.35,174.35,277.55,120.95,791.0,1857.7,3468.5,685.05,249.8,376.95,1392.65,892.55,237.3,1756.05,,,374.85,169.05
2012-09-12,110.9,3845.4,956.0,1693.35,743.4,260.75,347.55,490.95,379.5,376.65,1769.4,2160.2,367.35,3013.05,582.25,756.55,599.2,1787.15,109.1,541.0,949.1,311.45,2539.7,253.05,269.3,695.3,584.65,1409.4,1220.2,4574.35,170.65,280.15,121.4,798.1,1859.4,3473.4,681.6,263.25,387.15,1414.9,925.65,238.2,1761.55,,,384.55,169.2
2012-09-13,110.6,3849.5,948.05,1714.65,747.05,253.55,354.7,487.95,369.6,380.0,1778.8,2238.2,369.55,3035.95,587.8,750.35,599.2,1822.4,109.55,547.05,959.45,310.15,2555.05,254.6,269.65,687.45,584.2,1418.3,1210.6,4535.3,171.15,282.9,121.15,799.15,1867.6,3463.3,676.6,259.4,387.6,1417.7,914.0,239.2,1718.3,,,387.9,170.55
2012-09-14,111.6,3901.4,1009.9,1744.5,764.7,255.1,350.2,488.8,369.3,383.2,1747.5,2269.6,374.55,3111.0,582.85,770.45,612.75,1862.55,118.35,548.05,1008.0,318.75,2632.1,248.8,268.25,712.35,609.35,1490.0,1261.1,4489.4,168.3,282.0,120.0,841.75,1971.5,3403.75,678.15,270.3,405.0,1413.1,910.65,240.55,1754.45,,,391.55,170.1
2012-09-17,111.65,3884.55,1057.5,1738.6,765.15,264.75,338.75,490.65,369.7,374.3,1670.5,2316.0,377.05,3098.0,567.65,779.9,608.3,1919.8,117.15,531.85,1060.65,330.25,2564.5,247.8,253.5,726.85,606.25,1555.45,1279.3,4461.9,169.0,280.85,117.6,873.75,2079.55,3427.5,672.9,277.85,409.95,1342.1,903.5,241.8,1763.4,,,384.8,171.65
2012-09-18,117.05,3900.5,1073.4,1748.55,763.0,268.2,337.45,488.15,364.75,375.55,1676.65,2291.65,388.0,3110.05,573.65,774.6,605.45,1930.9,114.55,532.4,1049.05,332.55,2600.8,248.35,254.2,727.95,599.5,1553.65,1275.95,4400.8,166.35,280.75,117.65,855.6,2149.45,3501.9,673.8,273.5,405.3,1299.8,901.35,240.9,1804.95,,,369.7,180.15
2012-09-20,115.5,3895.75,1044.4,1790.55,761.9,268.25,345.3,484.1,360.9,364.5,1665.05,2242.65,374.6,3110.55,568.1,760.9,606.9,1900.4,113.65,527.5,1022.55,331.3,2617.2,248.15,256.45,706.8,602.65,1521.6,1282.9,4360.25,164.1,285.1,116.75,832.5,2123.35,3541.3,671.0,271.6,393.1,1322.0,899.0,242.5,1837.6,,,373.05,184.65
2012-09-21,115.7,3946.6,1124.65,1800.6,779.5,279.25,347.3,480.15,361.3,372.6,1643.7,2208.85,385.35,3235.75,569.85,780.2,625.15,1922.5,118.2,529.7,1065.5,337.85,2593.3,252.7,261.6,730.8,622.45,1585.25,1311.75,4354.1,168.75,294.5,120.25,850.3,2213.2,3634.25,669.5,275.45,409.35,1304.05,913.35,241.35,1837.6,,,378.0,177.8
2012-09-24,119.55,3979.9,1132.65,1809.2,827.15,279.0,344.85,474.0,355.6,369.75,1665.75,2261.55,384.0,3203.2,558.7,759.35,635.0,1921.7,119.1,518.05,1070.95,345.25,2600.15,256.2,255.85,745.55,623.65,1578.25,1354.65,4352.25,166.45,287.15,118.1,836.35,2198.25,3615.15,679.45,273.7,406.7,1289.45,916.15,244.25,1832.25,,,380.45,175.5
2012-09-25,120.0,3936.5,1101.95,1788.05,823.05,275.6,349.35,470.2,363.0,368.65,1655.0,2230.75,383.7,3250.55,565.3,768.8,636.9,1891.7,119.55,528.4,1066.9,344.7,2598.05,254.15,260.8,745.1,641.1,1574.45,1321.7,4350.6,164.95,283.8,117.4,839.75,2196.5,3623.85,676.25,268.9,400.35,1293.2,927.5,244.95,1836.3,,,377.25,178.0
2012-09-26,122.6,3893.15,1126.8,1798.55,836.1,265.2,351.85,478.25,373.45,358.15,1623.55,2245.55,386.7,3231.0,568.85,760.9,630.75,1919.95,116.65,526.85,1065.5,343.55,2589.3,254.6,263.8,739.3,640.95,1562.4,1312.1,4344.2,165.0,281.8,117.0,844.75,2229.0,3680.45,675.7,263.1,396.2,1285.6,938.25,245.15,1885.0,,,379.85,178.8
2012-09-27,122.05,3870.3,1128.8,1820.1,854.55,261.4,346.85,480.45,371.45,357.6,1622.8,2238.4,382.85,3252.6,583.45,761.25,630.8,1876.3,116.5,537.75,1055.35,343.3,2549.35,248.8,266.95,738.65,644.65,1598.15,1331.05,4324.4,164.35,275.2,116.75,829.85,2247.25,3770.3,677.45,259.8,396.3,1271.55,952.15,254.25,1950.85,,,375.7,184.4
2012-09-28,127.5,3934.8,1136.0,1830.1,873.6,265.45,348.7,475.75,380.1,358.95,1645.65,2311.2,382.75,3314.25,577.45,774.4,629.15,1880.3,120.7,545.85,1058.8,355.3,2534.95,250.5,272.4,756.95,648.75,1596.8,1350.6,4401.95,168.1,280.85,120.5,837.2,2240.6,3890.65,695.55,267.55,400.9,1295.9,972.05,261.15,1967.85,,,381.05,195.35
2012-10-01,125.5,3939.65,1130.7,1810.4,893.7,265.05,351.5,477.0,378.9,357.6,1646.45,2258.85,382.6,3393.9,581.15,768.95,622.85,1880.55,122.85,542.85,1050.65,363.0,2609.65,252.95,273.25,737.55,645.1,1606.7,1358.0,4435.55,170.15,277.95,120.05,833.5,2270.15,4065.45,693.15,274.7,398.95,1302.95,1025.55,262.3,2014.55,,,382.7,197.1
2012-10-03,129.5,3908.05,1113.4,1781.25,925.2,265.3,348.05,472.95,381.05,365.2,1683.15,2293.35,384.85,3375.6,591.35,776.3,619.45,1849.7,124.7,555.5,1053.0,369.5,2578.25,254.1,270.25,738.45,639.35,1609.05,1363.45,4557.9,170.05,281.0,117.65,846.1,2296.9,4024.7,697.7,273.5,403.8,1322.65,994.2,258.85,2010.3,,,380.25,194.65
2012-10-04,129.6,3874.0,1140.8,1761.25,954.0,269.75,359.85,477.7,366.05,361.7,1720.2,2272.9,391.4,3397.75,589.05,789.05,631.3,1831.4,123.95,555.5,1083.4,371.1,2575.65,260.3,275.3,743.2,639.6,1634.05,1390.5,4586.05,170.85,284.2,118.0,852.9,2345.7,4075.1,698.75,274.3,409.0,1317.15,971.8,267.25,1982.05,,,382.9,204.9
2012-10-05,128.15,3811.25,1142.95,1751.05,918.4,265.75,356.5,486.25,364.25,363.45,1697.3,2302.7,393.05,3362.15,573.55,749.95,622.4,1810.45,125.0,565.4,1066.7,369.25,2526.85,259.15,275.65,738.25,638.7,1649.9,1387.7,4599.5,171.05,287.2,118.2,857.8,2339.45,3873.95,682.55,280.55,410.55,1304.0,946.8,268.8,1971.1,,,373.25,200.45
2012-10-08,123.8,3889.85,1130.95,1753.55,861.25,270.45,355.35,492.3,367.4,357.4,1701.95,2248.5,391.45,3298.9,558.75,750.6,620.7,1788.15,120.5,560.05,1052.2,368.85,2488.2,260.05,277.75,735.25,627.35,1595.75,1385.45,4602.15,171.55,282.1,118.7,819.4,2269.45,3840.15,708.65,272.45,407.65,1292.7,940.05,260.35,2005.7,,,365.4,197.7
2012-10-09,122.65,3891.6,1128.4,1746.35,872.4,265.3,357.4,509.8,371.9,356.55,1708.0,2263.7,381.05,3310.15,560.75,747.95,625.75,1803.4,118.65,568.85,1064.15,365.75,2536.25,258.6,280.05,742.95,637.0,1632.8,1392.6,4630.5,169.8,280.85,120.2,815.3,2282.55,3909.75,723.5,269.7,412.05,1294.85,952.45,265.15,2056.35,,,367.15,194.6
2012-10-10,120.5,3896.0,1106.8,1742.95,854.9,262.05,351.7,504.35,367.3,353.25,1691.7,2238.5,375.5,3302.1,565.3,741.2,617.95,1814.35,116.0,563.9,1054.2,357.7,2504.15,258.45,281.0,748.0,628.65,1616.5,1378.95,4640.4,166.5,275.65,119.45,816.0,2223.55,3931.65,721.15,267.45,411.6,1289.35,965.3,268.4,2048.85,,,360.85,188.6
2012-10-11,124.3,3895.3,1133.7,1758.65,861.85,267.3,352.8,500.6,360.25,358.75,1702.45,2240.7,376.35,3346.15,576.85,748.1,624.85,1806.15,118.05,571.35,1057.95,363.0,2533.2,258.85,283.5,772.7,634.1,1653.15,1369.2,4646.15,167.85,279.95,119.15,819.95,2267.15,3978.4,720.05,273.8,420.25,1289.45,979.5,269.1,2038.7,,,358.25,190.3
2012-10-12,125.4,3899.0,1119.7,1744.3,859.4,260.35,351.15,493.55,364.1,359.3,1683.95,2225.1,379.95,3388.1,581.65,740.25,631.15,1778.85,118.05,575.05,1044.75,365.7,2395.35,257.3,283.5,767.15,626.95,1650.0,1372.05,4680.25,168.9,277.15,119.95,818.9,2251.75,4003.75,713.25,271.25,420.95,1298.45,961.85,274.3,2044.7,,,352.05,192.8
2012-10-15,123.45,3873.85,1119.1,1752.2,853.7,264.05,349.85,490.55,369.75,356.45,1701.2,2207.6,380.0,3422.65,583.7,740.2,634.15,1767.45,120.1,578.55,1053.4,361.65,2365.6,255.7,286.75,765.15,628.8,1636.05,1338.25,4695.6,168.15,279.85,118.85,823.05,2264.45,4079.1,714.8,269.4,418.9,1294.65,940.55,270.6,2040.1,,,351.9,188.85
2012-10-16,120.05,3885.05,1145.9,1751.45,841.1,267.65,345.5,495.6,363.1,354.2,1691.25,2222.9,378.4,3464.45,584.5,744.2,630.4,1798.9,117.2,574.25,1043.25,354.3,2355.7,254.5,286.45,747.1,628.9,1605.8,1367.05,4765.6,167.7,279.25,118.6,812.45,2228.85,4057.85,718.2,262.3,409.1,1295.9,944.65,272.7,2026.15,,,352.3,190.65
2012-10-17,120.0,3908.8,1153.95,1755.25,848.6,270.55,344.45,488.5,361.8,353.6,1691.0,2248.8,371.05,3499.2,580.55,752.85,628.1,1808.9,116.75,573.05,1049.55,358.2,2370.15,256.75,288.25,726.45,625.55,1626.25,1368.15,4760.25,169.05,279.95,119.75,805.15,2214.7,4072.8,711.5,264.9,407.2,1283.15,950.55,275.0,2027.75,,,352.05,193.15
2012-10-18,124.7,3923.7,1202.35,1773.95,871.7,265.9,347.05,488.45,362.95,359.3,1695.65,2299.2,368.2,3479.75,601.0,761.65,636.2,1841.45,117.75,575.6,1064.95,364.25,2377.6,257.9,291.6,735.7,637.5,1652.1,1378.75,4741.25,168.7,278.8,120.6,811.3,2278.2,4167.15,699.8,270.25,411.75,1307.35,938.55,278.05,2040.25,,,346.1,193.5
2012-10-19,124.35,3881.7,1202.25,1772.1,870.5,267.1,339.65,485.5,359.1,353.95,1704.45,2302.45,360.55,3412.25,605.35,753.3,628.5,1849.95,114.9,566.55,1057.3,362.55,2383.35,259.4,297.5,735.5,628.45,1633.05,1369.25,4768.8,166.3,279.5,119.4,802.8,2257.75,4197.35,694.8,269.0,407.45,1289.7,927.95,278.8,2010.6,,,344.55,192.1
2012-10-22,129.75,3929.15,1223.75,1786.4,881.25,271.9,342.4,488.85,364.5,357.85,1728.75,2288.95,358.8,3418.0,611.15,750.75,639.0,1827.65,115.15,569.45,1075.6,361.85,2385.55,259.75,294.0,750.9,633.5,1671.0,1369.85,4766.3,169.15,278.4,118.6,815.6,2240.95,4192.15,699.1,267.05,407.85,1318.9,937.65,278.45,2022.45,,,343.6,189.05
2012-10-23,128.55,3910.2,1222.25,1769.25,883.1,271.2,348.55,482.45,365.8,358.55,1731.2,2346.9,355.05,3400.0,608.7,750.55,634.1,1795.75,113.35,570.35,1079.45,362.7,2353.1,260.15,290.0,746.2,620.7,1701.35,1366.9,4669.6,169.0,276.05,117.45,809.95,2234.7,4117.3,698.0,264.6,404.4,1314.6,931.4,275.5,2022.45,,,342.9,191.3
2012-10-25,130.7,3896.15,1238.05,1759.1,920.65,269.65,350.5,490.9,361.95,356.35,1694.5,2391.75,361.2,3422.05,609.25,765.75,637.35,1832.3,113.75,563.95,1087.15,365.45,2344.75,260.2,292.05,731.1,625.7,1712.4,1368.85,4687.95,169.3,276.65,116.7,810.4,2199.35,4201.1,694.9,261.25,398.8,1315.35,911.65,276.45,2043.05,,,340.1,189.5
2012-10-26,127.0,3923.45,1231.65,1788.05,858.85,266.65,348.0,486.75,354.95,355.05,1670.25,2365.7,364.25,3410.7,609.2,758.3,637.15,1869.7,112.85,552.2,1078.35,362.6,2329.6,260.7,285.85,733.15,614.95,1709.3,1365.7,4651.9,169.1,274.6,113.85,798.95,2173.35,4177.1,684.8,261.5,399.8,1315.3,909.7,264.65,2044.15,,,336.05,184.2
2012-10-29,124.5,3931.55,1221.75,1809.85,858.4,269.8,342.6,489.1,359.95,350.1,1697.7,2315.5,361.45,3380.8,610.0,756.95,640.6,1904.7,113.55,546.05,1068.45,365.6,2335.5,260.3,288.25,737.65,610.1,1687.65,1362.2,4672.5,167.75,273.95,114.95,811.2,2167.7,4261.3,687.8,256.75,402.05,1308.4,929.6,266.85,2035.35,,,344.85,179.65
2012-10-30,125.0,3887.95,1184.7,1802.15,847.9,270.2,338.1,484.35,354.65,346.55,1724.3,2314.95,355.6,3300.65,606.4,750.65,633.65,1872.1,110.9,550.6,1045.15,361.7,2358.35,259.8,284.1,735.45,598.65,1638.8,1390.8,4689.25,166.15,273.0,113.2,803.25,2074.3,4159.05,683.8,247.65,393.05,1311.5,933.75,257.45,2012.95,,,347.55,178.0
2012-10-31,127.25,3871.2,1182.6,1816.45,851.55,269.65,337.55,483.65,363.3,346.3,1756.5,2320.0,348.9,3313.0,608.0,762.35,634.2,1880.0,116.55,546.6,1050.2,364.1,2363.0,260.5,282.55,738.5,603.75,1626.85,1437.9,4700.1,165.35,268.5,114.0,805.5,2110.25,4223.1,694.15,254.75,392.2,1315.5,948.45,259.3,1996.2,,,350.65,189.3
2012-11-01,125.0,3878.6,1207.15,1845.95,860.95,281.15,337.9,477.0,375.3,347.85,1765.1,2350.8,345.5,3349.25,608.1,763.5,628.6,1910.0,116.25,537.45,1057.35,363.9,2364.65,260.1,279.3,764.75,612.55,1631.35,1459.75,4726.1,165.45,264.85,116.95,807.1,2115.5,4227.1,701.45,267.45,397.45,1315.25,943.3,285.15,1997.6,,,361.25,187.95
2012-11-02,127.95,3903.3,1215.5,1897.75,856.95,274.95,336.05,474.9,377.0,350.6,1774.65,2391.35,358.8,3361.8,614.2,766.25,630.3,1945.8,117.7,533.0,1079.65,365.85,2388.1,262.5,283.2,754.55,612.3,1675.4,1465.9,4780.45,168.15,265.75,118.0,807.95,2152.45,4259.85,696.95,270.05,402.35,1331.2,951.6,289.35,2019.85,,,364.6,190.8
